BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
KOTHAMANGALAM,Others,2024-06-18T12:29:40.96,Others,ERNAKULAM,1409769,Suggested to contact Krishibhavan,"Asked about the PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,18,6,2024
ALANGAD,Others,2024-06-19T08:08:22.52,Others,ERNAKULAM,1428926,suggested to visit nearby krishibhavan,"Asked about the PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,19,6,2024
ALANGAD,Others,2024-06-19T13:38:10.55,Others,ERNAKULAM,1428881,"Unable to check the beneficiary status due to server issues. Kindly call again later. 
","Asked about the PM Kisan Samman Nidhi scheme

",Government Schemes,NA,AGRICULTURE,KERALA,19,6,2024
ANGAMALI,Others,2024-06-19T20:15:27.79,Others,ERNAKULAM,1424658,REGISTRATON NUMBER- KL211546584,Asked about not crediting installments of PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,19,6,2024
ANGAMALI,Others,2024-06-19T20:15:55.91,Others,ERNAKULAM,1424657, Suggested to wait for the installments.,Asked about not crediting installments of PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,19,6,2024
VAZHAKKULAM,Others,2024-06-20T13:01:18.793,Others,ERNAKULAM,1452310,Call later with OTP,"Asked query related to PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,20,6,2024
MUVATTUPUZHA,Others,2024-06-21T10:01:58.273,Others,ERNAKULAM,1463824,"suggested that 17 th installment has been credited your account
Bank Name :India Post Payments Bank
UTR No. :5114000139
Credited on :18/06/2024","Asked about the PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,21,6,2024
ANGAMALI,Vegetables,2024-06-21T10:04:25.35,Bhindi(Okra/Ladysfinger),ERNAKULAM,1463820,suggested to do foliar application of vegetable micronutrient mix 5g per liter of water,Asked about nutrient management for leaf rolling in bhindi,Nutrient Management,NA,HORTICULTURE,KERALA,21,6,2024
KOTHAMANGALAM,Others,2024-06-21T15:34:29.92,Others,ERNAKULAM,1468996,Kindly call 18001801551 if you have any queries related to agriculture.,INCOMPLETE CALL,Training and Exposure Visits,NA,AGRICULTURE,KERALA,21,6,2024
KUNNUMMAL,Others,2024-02-29T20:46:07.83,Others,KOZHIKODE,541196,"Unable to check beneficiary status due to technical issue. Kindly call again later
","Asked about not crediting installments of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,29,2,2024
MANANTHAVADY,Others,2024-02-01T11:53:30.977,Others,WAYANAD,265601,Suggested to apply formaldehyde solution to soil @  5ml per litre water. Cover the soil for 1-2 weeks,Asked about soil disinfection using formaldehyde,	Field Preparation	,NA,AGRICULTURE,KERALA,1,2,2024
MANANTHAVADY,Others,2024-02-02T15:11:27.133,Others,WAYANAD,275616,"Suggested that the Kisan Credit Card scheme aims at providing adequate and timely credit support from the banking system to the farmers for their cultivation and other agricultural allied activities. Under this scheme, farmers can avail collateral free loan up to Rs 1.6 lakh and upto 3 lakhs with collateral pledging.
For availing loan, visit the nearest nationalized bank and fill KCC loan application form. Essential documents required are land tax receipt, land possession certificate, declaration from agriculture department, location sketch, Aadhar number.",Asked query related to Kisan Credit Card scheme,Government Schemes,NA,AGRICULTURE,KERALA,2,2,2024
SULTHAN BATHERY,Others,2024-02-06T14:48:13.82,Others,WAYANAD,312082,"Name: CHANDRAN V S
Registration Number: KL162052268	","Asked about not crediting the last installment of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,6,2,2024
SULTHAN BATHERY,Others,2024-02-06T14:57:56.547,Others,WAYANAD,312083,"Unable to check beneficiary status due to technical issue. Kindly call again later
","Asked about not crediting the last installment of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,6,2,2024
MANANTHAVADY,Others,2024-02-08T17:24:54.32,Others,WAYANAD,331449,missed call,missed call ,Government Schemes,NA,AGRICULTURE,KERALA,8,2,2024
KALPETTA,Others,2024-02-19T14:35:20.687,Others,WAYANAD,429689,Suggested to contact Akshaya centre,Asked about PMKISAN beneficiary status,Government Schemes,NA,AGRICULTURE,KERALA,19,2,2024
KALPETTA,Others,2024-02-19T18:57:18.05,Others,WAYANAD,435547,"Kindly wait for the further installments of PM KISAN Samman Nidhi
","Asked query related to PM KISAN Samman Nidhi Scheme
",Government Schemes,NA,AGRICULTURE,KERALA,19,2,2024
PANAMARAM,Others,2024-02-23T16:55:04.4,Others,WAYANAD,469537,"Suggested call back from another mobile to check beneficiary status.
Name: Radha
Registration number : KL304796126","Asked about not crediting installments of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,23,2,2024
SULTHAN BATHERY,Others,2024-02-29T11:01:03.027,Others,WAYANAD,541188,"Unable to check the beneficiary status due to technical issues. Kindly call again later
","Asked query related to PM KISAN Samman Nidhi Scheme
",Government Schemes,NA,AGRICULTURE,KERALA,29,2,2024
WANDOOR,Others,2024-02-02T08:12:33.86,Others,MALAPPURAM,275611,"The release date of PM KISAN 16th installment is not yet declared by the government
","Asked query related to PM KISAN Samman Nidhi Scheme
",Government Schemes,NA,AGRICULTURE,KERALA,2,2,2024
NILAMBUR,Others,2024-02-03T09:25:36.42,Others,MALAPPURAM,285425,Suggested to do pruning by cutting some of the areal branches,Asked about pruning of chethikoduveli,Cultural Practices,NA,AGRICULTURE,KERALA,3,2,2024
VENGARA,Others,2024-02-03T13:26:41.11,Others,MALAPPURAM,285430,Suggested to call again with OTP number,"Asked query related to PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,3,2,2024
VENGARA,Others,2024-02-04T16:07:46.413,Others,MALAPPURAM,295447,"Kindly call again from another mobile to receive OTP on time
","Asked query related to PM KISAN Samman Nidhi Scheme
",Government Schemes,NA,AGRICULTURE,KERALA,4,2,2024
MALAPPURAM,Cereals,2024-02-08T12:39:27.707,Paddy (Dhan),MALAPPURAM,331429,Apply 26 kg Urea and 15 kg Potash per acre,Asked about third dose of fertilizer for rice variety ponmani,Nutrient Management,NA,AGRICULTURE,KERALA,8,2,2024
MANKADA,Others,2024-02-08T21:06:05.69,Others,MALAPPURAM,331423,Suggested that Status Verified By Sub-District/Block and Pending for Approval at District Level,"Asked query related to PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,8,2,2024
PERINTHALMANNA,Sugar and Starch Crops,2024-02-09T09:58:09.253,Tapioca (Cassava),MALAPPURAM,340549,"Suggested to contact Central Tuber Crops Research Institute, Phone: 04994 232 894",Asked about reducing water content in Tapioca,Nutrient Management,NA,AGRICULTURE,KERALA,9,2,2024
AREAKODE,Fruits,2024-02-09T10:58:30.6,Mango,MALAPPURAM,340553,"Suggested to irrigate twice a week during summer months till the plants are 4-5 years old. However, for bearing tree, giving a stress by withholding irrigation favors flowering and fruit set.",Asked about irrigating mango during flowering,"Water Management, Micro Irrigation",NA,HORTICULTURE,KERALA,9,2,2024
AREAKODE,Fruits,2024-02-09T11:00:15.217,Jack Fruit,MALAPPURAM,340552,Suggested that too much of soil moisture will affect the quality of fruits. The flakes will develop an insipid taste when there is excess soil moisture. There should not be any moisture stress especially during flowering and fruit set.,Asked about irrigating jack fruit during flowering,"Water Management, Micro Irrigation",NA,HORTICULTURE,KERALA,9,2,2024
VENGARA,Others,2024-02-09T14:51:47.777,Others,MALAPPURAM,340499,Suggested to avoid frequent irrigation 2 to 3 months before flowering and slight irrigstion can be provided after complete fruit set.,Asked about irrigation in mango,Government Schemes,NA,AGRICULTURE,KERALA,9,2,2024
TANUR,Others,2024-02-10T09:49:22.057,Others,MALAPPURAM,348644,Suggested to call back to toll free number with aadhar number,Asked about PM Kisan Samman Nidhi Scheme status,Government Schemes,NA,AGRICULTURE,KERALA,10,2,2024
MANKADA,Others,2024-02-10T19:32:52.26,Others,MALAPPURAM,348630,TEST CALL,TEST CALL,Training and Exposure Visits,NA,AGRICULTURE,KERALA,10,2,2024
MALAPPURAM,Others,2024-02-14T13:09:57.757,Others,MALAPPURAM,387317,"Suggested to call again with registration details or Aadhaar number for checking PM Kisan beneficiary status.
","Asked query related to PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,14,2,2024
KUTTIPPURAM,Others,2024-02-15T12:00:26.777,Others,MALAPPURAM,393692,"The release date of PM KISAN 16th installment is not yet declared by the government
","Asked about PM KISAN Samman Nidhi 16th installment
",Government Schemes,NA,AGRICULTURE,KERALA,15,2,2024
KONDOTTY,Others,2024-02-15T12:29:38.633,Others,MALAPPURAM,397165,"There's no official announcement about 16th installment of PM KISAN Samman Nidhi scheme
","Asked about 16th  installment of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,15,2,2024
NILAMBUR,Others,2024-02-15T12:55:21.87,Others,MALAPPURAM,397155,Suggested that there is no chance for rain for coming week.,Farmer asked query on Weather,Weather,NA,AGRICULTURE,KERALA,15,2,2024
TIRUR,Others,2024-02-18T16:17:00.233,Others,MALAPPURAM,424906,Suggested to contact with otp.,Asked query related to PM KISAN Samman Nidhi Scheme,Government Schemes,NA,AGRICULTURE,KERALA,18,2,2024
TIRURANGADI,Vegetables,2024-02-22T11:09:37.73,Curry Leaf,MALAPPURAM,459574,Apply 1 kg organic manure per plant ( cow dung + neem cake + bone meal). Also apply fermented oil cake preparation after diluting.,Asked about nutrient management for curry leaf and moringa,Organic Farming,NA,HORTICULTURE,KERALA,22,2,2024
KONDOTTY,Others,2024-02-24T10:23:38.133,Others,MALAPPURAM,479171,"Honourable Prime Minister will release the 16th Installment of PM KISAN scheme on 28th February 2024
","Asked query related to PM KISAN Samman Nidhi Scheme
",Government Schemes,NA,AGRICULTURE,KERALA,24,2,2024
0   ,Others,2024-02-24T17:31:38.113,Others,MALAPPURAM,479203,Suggested to call 18001801551 if have any queries related to agriculture.,Blank call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,24,2,2024
Kalikavu,Others,2024-02-28T11:05:37.797,Others,MALAPPURAM,525217,"Your PM KISAN registration number - KL281602374. Kindly call again from another mobile to receive OTP on time
","Asked query related to PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,28,2,2024
MALAPPURAM,Vegetables,2024-02-28T17:41:51.32,Drum Stick,MALAPPURAM,525115,Suggested to spray SOP 5g per litre of water,Asked about flower drop in Drumstick,Nutrient Management,NA,HORTICULTURE,KERALA,28,2,2024
MANKADA,Others,2024-02-28T20:07:36.637,Others,MALAPPURAM,525122,"Your status is correct . Kindly wait for further installments
","Asked about PM KISAN Samman Nidhi 16th installment
",Government Schemes,NA,AGRICULTURE,KERALA,28,2,2024
PERUMPADAPPU,Others,2024-02-29T13:06:57.593,Others,MALAPPURAM,541131,"Kindly wait for the updation in PM KISAN official website
","Asked query related to PM KISAN Samman Nidhi Scheme
",Government Schemes,NA,AGRICULTURE,KERALA,29,2,2024
TIRURANGADI,Others,2024-02-29T15:57:53.38,Others,MALAPPURAM,541249,"Unable to check beneficiary status due to technical issue. Kindly call again later
","Asked about not crediting installments of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,29,2,2024
CHAVARA,Others,2024-03-02T12:57:45.867,Others,KOLLAM,577460,"Unable to check beneficiary status due to technical issue. Kindly call again later
","Asked query related to PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,2,3,2024
CHAVARA,Others,2024-03-02T14:46:23.057,Others,KOLLAM,577458,Contact krishibhavan regarding land verification,Asked query related to PM KISAN Samman Nidhi Scheme,Government Schemes,NA,AGRICULTURE,KERALA,2,3,2024
0   ,Others,2024-03-13T16:43:19.49,Others,KOLLAM,690609,Suggested to link bank account with aadhar.,Asked about PM KISAN beneficiary status,Government Schemes,NA,AGRICULTURE,KERALA,13,3,2024
PATHANAPURAM,Others,2024-03-15T11:24:27.943,Others,KOLLAM,707273,"Apply organic matter or acidifying fertilizers like phosphoric acid to lower soil pH. You can apply humic acid to plants, It doesn't lower soil pH; instead, it triggers changes in the soil that neutralizes its pH.",Asked about methods to reduce soil alkalinity,Cultural Practices,NA,AGRICULTURE,KERALA,15,3,2024
CHADAYAMANGALAM,Others,2024-03-16T18:40:15.89,Others,KOLLAM,717908,Suggested to contact with registered mobile number.,Asked about PM KISAN Samman Nidhi Scheme,Government Schemes,NA,AGRICULTURE,KERALA,16,3,2024
KOTTARAKKARA,Others,2024-03-18T14:17:38.28,Others,KOLLAM,735005,"--Suggested to call later as PM Kisan official site is unable to check beneficiary status.
","Asked about PM KISAN beneficiary status
",Government Schemes,NA,AGRICULTURE,KERALA,18,3,2024
OACHIRA,Others,2024-03-18T19:55:05.273,Others,KOLLAM,734962,Suggested to call later with Mobile number,"Asked about PM KISAN beneficiary status
",Government Schemes,NA,AGRICULTURE,KERALA,18,3,2024
CHADAYAMANGALAM,Fruits,2024-03-19T08:47:22.943,Banana,KOLLAM,743925,Suggested to spray Tilt  2ml per liter of water,Asked about management of leaf drying in banana,	Plant Protection	,NA,HORTICULTURE,KERALA,19,3,2024
CHAVARA,Others,2024-03-20T20:14:24.943,Others,KOLLAM,752866,"Suggested to upload land tax receipt of 2018-19 and submit details in Krishibhavan.
Farmer Name: Beena
Registration Date: 18-10-2023
Status: Rejected By Sub-District/Block
Reason for Rejection: 2018-19 Land tax reciept not uploaded","Asked about not crediting installments of PM Kisan Samman Nidhi scheme
",Government Schemes,NA,AGRICULTURE,KERALA,20,3,2024
CHAVARA,Others,2024-03-26T17:01:24.213,Others,KOLLAM,793243,"Suggested to call back for checking PM Kisan Samman Nidhi beneficiary status when having eKYC registered mobile number.
",Asked query related to PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,26,3,2024
KOTTARAKKARA,Plantation Crops,2024-03-27T11:21:42.923,Coconut,KOLLAM,797832,Apply 250g powdered neem cake mixed with 250g sand in the innermost 2-3 leaf axils. Spray Bordeaux mixture to control leaf rot ,Asked about the management of Rhinoceros beetle and leaf rot in coconut,	Plant Protection	,NA,HORTICULTURE,KERALA,27,3,2024
VETTIKKAVALA,Others,2024-03-28T17:07:30.217,Others,KOLLAM,808634,16th installment has been credited to indian bank account,"Asked about PM KISAN Samman Nidhi 16th installment
",Government Schemes,NA,AGRICULTURE,KERALA,28,3,2024
SASTHAMCOTTAH,Vegetables,2024-03-29T12:20:26.82,Cucumber,KOLLAM,814861,Suggested to spray potassium nitrate 3g per liters of water,Asked about nutrient management in cucumber,Nutrient Management,NA,HORTICULTURE,KERALA,29,3,2024
CHITTUMALA,Others,2024-01-02T09:44:26.177,Others,KOLLAM,10627,Suggested to contact krishi bhavan for closing the old application and for starting new application due to transfer of land on succession in case of death of landholder.,"Asked query related to PM Kisan Samman Nidhi scheme Beneficiary status
",Government Schemes,NA,AGRICULTURE,KERALA,2,1,2024
CHADAYAMANGALAM,Others,2024-01-06T12:23:04.793,Others,KOLLAM,60670,"District Agricultural Farm, Anchal

Phone no: +91475 – 2270447

Mailid-dafanchal@gmail.com","Asked about contact number of District Agricultural Farm, Anchal",Seeds,NA,AGRICULTURE,KERALA,6,1,2024
CHADAYAMANGALAM,Others,2024-01-06T12:36:13.58,Others,KOLLAM,60665," Suggested to contact District Agricultural Farm, Anchal 9383470361","Asked contact number of District Agricultural Farm, Anchal",Seeds,NA,AGRICULTURE,KERALA,6,1,2024
VETTIKKAVALA,Others,2024-01-07T12:03:41.077,Others,KOLLAM,42459,Suggested that maracheera is edible to eat.,Asked about the nutrition values of Maracheera.,Post Harvest Preservation,NA,AGRICULTURE,KERALA,7,1,2024
OACHIRA,Others,2024-01-11T14:44:07.337,Others,KOLLAM,94340,"The release date of 16th installment of PM Kisan Samman Nidhi scheme is not yet notified by the government
","Asked query related to PM Kisan Samman Nidhi scheme 16th installment
",Government Schemes,NA,AGRICULTURE,KERALA,11,1,2024
ANCHAL,Others,2024-01-14T20:20:43.43,Others,KOLLAM,117716,"Suggested to contact Krishibhavan regarding land verification.
","Asked query related to PM KISAN Scheme
",Government Schemes,NA,AGRICULTURE,KERALA,14,1,2024
SASTHAMCOTTAH,Fruits,2024-01-15T13:01:53.93,Jack Fruit,KOLLAM,124469,Suggested to Pruning of infected twigs followed by spraying of Carbendazim 50 WP (1 gram/litre of water),Asked about management of die back in jack fruit,	Plant Protection	,NA,HORTICULTURE,KERALA,15,1,2024
0   ,Others,2024-01-16T19:59:23.107,Others,KOLLAM,132129,"Suggested to call 18001801551 if have any queries related to agriculture.
",Blank call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,16,1,2024
CHADAYAMANGALAM,Plantation Crops,2024-01-17T12:21:26.427,Coconut,KOLLAM,140445,Suggested to Clean the crown and apply 20 gram Chlorantraniliprole 0.4G (Ferterra) mixed with 200 gram sand in the innermost 2-3 leaf axils once in 45 days,"Rhinocerous beetle Management in Coconut
",	Plant Protection	,NA,HORTICULTURE,KERALA,17,1,2024
VETTIKKAVALA,Others,2024-01-19T13:34:45.86,Others,KOLLAM,159623,"The release date of 16th installment of PM Kisan Samman Nidhi scheme is not yet notified by the government
","Asked query related to PM Kisan Samman Nidhi scheme Beneficiary status
",Government Schemes,NA,AGRICULTURE,KERALA,19,1,2024
